237,25092,Coahuila de Zaragoza,Saltillo,Saltillo,Unidad habitacional,Humberto Dávila Esquivel,25001
238,25092,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Villas de San Lorenzo,25001
239,25092,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Las Huertas de Lourdes,25001
240,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Santa Mónica,25001
241,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Los Buitres,25001
242,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Colinas del Sur,25001
243,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,10 de Mayo,25001
244,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Hacienda el Cortijo,25001
245,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Mesa de Lourdes,25001
246,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Portal del Sur,25001
247,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Ampliación Colinas del Sur,25001
248,25093,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Los Buitres II,25001
249,25094,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Monteverde Residencial,25001
250,25094,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Paseo de la Estrella,25001
251,25094,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Privadas la Estrella,25001
252,25094,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Bosques de las Lomas Residencial,25001
253,25094,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Cumbres Vista Residencial,25001
254,25094,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Portal de las Lomas,25001
255,25096,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Miguel Hidalgo,25001
256,25096,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Vistas de Peña,25001
257,25096,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Vistas de Peña Sur,25001
258,25096,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,María de León,25001
259,25096,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Federico Berrueto Ramón Popular,25001
260,25096,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Federico Berrueto Ramón,25001
261,25096,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Lomas Verdes,25001
262,25097,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Vicente Guerrero,25001
263,25097,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Las Rosas,25001
264,25100,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nazario S Ortiz Garza,25001
265,25100,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Industrial Valle de Saltillo,25001
266,25100,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Hacienda San Rafael,25001
267,25100,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Omega,25001
268,25100,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Purísima,25001
269,25107,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Asturias,25001
270,25107,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Portal de Asturias,25001
271,25107,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Rincón de Asturias,25001
272,25107,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Valle Verde Sector II,25001
273,25107,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nuevo México,25001
274,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Ciudad las Torres,25001
275,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Las Torres,25001
276,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Nuevo Atardecer,25001
277,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Portales,25001
278,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Evaristo Pérez Arreola,25001
279,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Valle de las Torres,25001
280,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Flora Ortega,25001
281,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,El Rodeo,25001
282,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Valle Azteca,25001
283,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,La Florencia,25001
284,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Valle de las Torres II,25001
285,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Balcones de las Torres,25001
286,25110,Coahuila de Zaragoza,Saltillo,Saltillo,Fraccionamiento,Valle Satélite,25001
287,25113,Coahuila de Zaragoza,Saltillo,Saltillo,Colonia,Satélite Sur,25001
